station,valid,tmpf,tmpc,relh,sknt,p01m
SBVT,2016-11-08 11:00,77.00,25.00,73.78,8.00,0.00
SBVT,2016-11-08 12:00,80.60,27.00,65.54,7.00,0.00
SBVT,2016-11-08 13:00,82.40,28.00,65.74,8.00,0.00
SBVT,2016-11-08 14:00,78.80,26.00,73.95,10.00,0.00
SBVT,2016-11-08 15:00,78.80,26.00,73.95,11.00,0.00
SBVT,2016-11-08 16:00,73.40,23.00,83.21,8.00,0.00
SBVT,2016-11-08 17:00,75.20,24.00,83.32,3.00,0.00
SBVT,2016-11-08 18:00,75.20,24.00,88.59,2.00,0.00
SBVT,2016-11-08 19:00,75.20,24.00,83.32,7.00,0.00
SBVT,2016-11-08 20:00,73.40,23.00,88.51,7.00,0.00
SBVT,2016-11-08 21:00,71.60,22.00,88.43,8.00,0.00
SBVT,2016-11-08 21:19,71.60,22.00,88.43,4.00,0.00
SBVT,2016-11-08 22:00,71.60,22.00,94.06,2.00,0.00
SBVT,2016-11-08 23:00,71.60,22.00,88.43,3.00,0.00
SBVT,2016-11-09 00:00,69.80,21.00,94.01,2.00,0.00
SBVT,2016-11-09 01:00,69.80,21.00,94.01,2.00,0.00
SBVT,2016-11-09 02:00,71.60,22.00,88.43,6.00,0.00
SBVT,2016-11-09 03:00,69.80,21.00,94.01,4.00,0.00
SBVT,2016-11-09 04:00,69.80,21.00,94.01,4.00,0.00
SBVT,2016-11-09 05:00,69.80,21.00,94.01,4.00,0.00
SBVT,2016-11-09 06:00,69.80,21.00,94.01,2.00,0.00
SBVT,2016-11-09 07:00,69.80,21.00,88.34,4.00,0.00
SBVT,2016-11-09 08:00,69.80,21.00,88.34,4.00,0.00
SBVT,2016-11-09 09:00,73.40,23.00,83.21,3.00,0.00
SBVT,2016-11-09 10:00,77.00,25.00,78.48,3.00,0.00
SBVT,2016-11-09 11:00,80.60,27.00,65.54,10.00,0.00
SBVT,2016-11-09 12:00,80.60,27.00,65.54,11.00,0.00
SBVT,2016-11-09 13:00,84.20,29.00,62.03,12.00,0.00
SBVT,2016-11-09 14:00,82.40,28.00,69.90,11.00,0.00
SBVT,2016-11-09 15:00,82.40,28.00,65.74,10.00,0.00
SBVT,2016-11-09 16:00,80.60,27.00,69.71,17.00,0.00
SBVT,2016-11-09 17:00,82.40,28.00,69.90,15.00,0.00
SBVT,2016-11-09 18:00,80.60,27.00,69.71,14.00,0.00
SBVT,2016-11-09 19:00,80.60,27.00,69.71,16.00,0.00
SBVT,2016-11-09 20:00,78.80,26.00,78.62,14.00,0.00
SBVT,2016-11-09 21:00,78.80,26.00,78.62,12.00,0.00
SBVT,2016-11-09 22:00,78.80,26.00,78.62,9.00,0.00
SBVT,2016-11-09 23:00,78.80,26.00,78.62,7.00,0.00
SBVT,2016-11-10 00:00,75.20,24.00,88.59,5.00,0.00
SBVT,2016-11-10 01:00,75.20,24.00,88.59,8.00,0.00
SBVT,2016-11-10 02:00,75.20,24.00,88.59,3.00,0.00
SBVT,2016-11-10 03:00,75.20,24.00,88.59,6.00,0.00
SBVT,2016-11-10 04:00,75.20,24.00,88.59,5.00,0.00
SBVT,2016-11-10 05:00,75.20,24.00,88.59,8.00,0.00
SBVT,2016-11-10 06:00,75.20,24.00,88.59,7.00,0.00
SBVT,2016-11-10 07:00,75.20,24.00,88.59,9.00,0.00
SBVT,2016-11-10 08:00,75.20,24.00,88.59,6.00,0.00
SBVT,2016-11-10 09:00,77.00,25.00,78.48,9.00,0.00
SBVT,2016-11-10 10:00,78.80,26.00,73.95,12.00,0.00
SBVT,2016-11-10 11:00,82.40,28.00,65.74,9.00,0.00
SBVT,2016-11-10 12:00,82.40,28.00,61.81,10.00,0.00
SBVT,2016-11-10 13:00,84.20,29.00,62.03,11.00,0.00
SBVT,2016-11-10 14:00,84.20,29.00,62.03,12.00,0.00
SBVT,2016-11-10 15:00,84.20,29.00,62.03,9.00,0.00
SBVT,2016-11-10 16:00,87.80,31.00,58.78,11.00,0.00
SBVT,2016-11-10 17:00,86.00,30.00,66.15,12.00,0.00
SBVT,2016-11-10 18:00,84.20,29.00,65.95,12.00,0.00
SBVT,2016-11-10 19:00,84.20,29.00,70.08,14.00,0.00
SBVT,2016-11-10 20:00,82.40,28.00,69.90,16.00,0.00
SBVT,2016-11-10 21:00,80.60,27.00,74.11,14.00,0.00
SBVT,2016-11-10 22:00,78.80,26.00,78.62,13.00,0.00
SBVT,2016-11-10 23:00,78.80,26.00,78.62,14.00,0.00
SBVT,2016-11-11 00:00,78.80,26.00,78.62,10.00,0.00
SBVT,2016-11-11 01:00,77.00,25.00,83.44,9.00,0.00
SBVT,2016-11-11 02:00,77.00,25.00,83.44,8.00,0.00
SBVT,2016-11-11 03:00,77.00,25.00,83.44,7.00,0.00
SBVT,2016-11-11 04:00,77.00,25.00,78.48,9.00,0.00
SBVT,2016-11-11 05:00,77.00,25.00,78.48,11.00,0.00
SBVT,2016-11-11 06:00,77.00,25.00,78.48,10.00,0.00
SBVT,2016-11-11 07:00,77.00,25.00,78.48,10.00,0.00
SBVT,2016-11-11 08:00,77.00,25.00,78.48,11.00,0.00
SBVT,2016-11-11 09:00,77.00,25.00,78.48,11.00,0.00
SBVT,2016-11-11 10:00,80.60,27.00,69.71,8.00,0.00
SBVT,2016-11-11 11:00,84.20,29.00,65.95,9.00,0.00
SBVT,2016-11-11 12:00,86.00,30.00,58.55,10.00,0.00
SBVT,2016-11-11 13:00,89.60,32.00,55.53,9.00,0.00
SBVT,2016-11-11 14:00,89.60,32.00,55.53,8.00,0.00
SBVT,2016-11-11 15:00,89.60,32.00,59.01,12.00,0.00
SBVT,2016-11-11 16:00,87.80,31.00,62.47,16.00,0.00
SBVT,2016-11-11 17:00,86.00,30.00,66.15,15.00,0.00
SBVT,2016-11-11 18:00,84.20,29.00,70.08,16.00,0.00
SBVT,2016-11-11 18:15,84.20,29.00,70.08,15.00,0.00
SBVT,2016-11-11 19:00,82.40,28.00,74.28,16.00,0.00
SBVT,2016-11-11 20:00,80.60,27.00,78.76,13.00,0.00
SBVT,2016-11-11 21:00,78.80,26.00,83.55,15.00,0.00
SBVT,2016-11-11 22:00,78.80,26.00,83.55,15.00,0.00
SBVT,2016-11-11 23:00,78.80,26.00,83.55,13.00,0.00
SBVT,2016-11-12 00:00,78.80,26.00,83.55,12.00,0.00
SBVT,2016-11-12 01:00,78.80,26.00,83.55,11.00,0.00
SBVT,2016-11-12 02:00,78.80,26.00,83.55,9.00,0.00
SBVT,2016-11-12 03:00,78.80,26.00,83.55,6.00,0.00
SBVT,2016-11-12 04:00,78.80,26.00,83.55,6.00,0.00
SBVT,2016-11-12 05:00,78.80,26.00,78.62,10.00,0.00
SBVT,2016-11-12 06:00,77.00,25.00,83.44,5.00,0.00
SBVT,2016-11-12 07:00,77.00,25.00,78.48,3.00,0.00
SBVT,2016-11-12 08:00,77.00,25.00,83.44,10.00,0.00
SBVT,2016-11-12 09:00,77.00,25.00,83.44,12.00,0.00
SBVT,2016-11-12 10:00,80.60,27.00,74.11,11.00,0.00
SBVT,2016-11-12 11:00,82.40,28.00,69.90,10.00,0.00
SBVT,2016-11-12 12:00,86.00,30.00,62.25,10.00,0.00
SBVT,2016-11-12 13:00,87.80,31.00,58.78,12.00,0.00
SBVT,2016-11-12 15:00,89.60,32.00,59.01,15.00,0.00
SBVT,2016-11-12 16:00,84.20,29.00,70.08,16.00,0.00
SBVT,2016-11-12 17:00,82.40,28.00,74.28,14.00,0.00
SBVT,2016-11-12 19:00,80.60,27.00,83.66,10.00,0.00
SBVT,2016-11-12 20:00,80.60,27.00,78.76,7.00,0.00
SBVT,2016-11-12 21:00,80.60,27.00,78.76,9.00,0.00
SBVT,2016-11-12 22:00,80.60,27.00,78.76,9.00,0.00
SBVT,2016-11-12 23:00,80.60,27.00,83.66,9.00,0.00
SBVT,2016-11-13 00:00,78.80,26.00,83.55,7.00,0.00
SBVT,2016-11-13 01:00,78.80,26.00,83.55,5.00,0.00
SBVT,2016-11-13 02:00,78.80,26.00,83.55,5.00,0.00
SBVT,2016-11-13 03:00,78.80,26.00,83.55,4.00,0.00
SBVT,2016-11-13 04:00,77.00,25.00,88.67,2.00,0.00
SBVT,2016-11-13 05:00,77.00,25.00,88.67,0.00,0.00
SBVT,2016-11-13 06:00,77.00,25.00,88.67,4.00,0.00
SBVT,2016-11-13 07:00,75.20,24.00,94.14,4.00,0.00
SBVT,2016-11-13 08:00,77.00,25.00,88.67,1.00,0.00
SBVT,2016-11-13 09:00,77.00,25.00,88.67,3.00,0.00
SBVT,2016-11-13 10:00,77.00,25.00,83.44,9.00,0.00
SBVT,2016-11-13 10:14,75.20,24.00,88.59,10.00,0.00
SBVT,2016-11-13 12:00,75.20,24.00,88.59,4.00,0.00
SBVT,2016-11-13 13:00,75.20,24.00,88.59,4.00,0.00
SBVT,2016-11-13 14:00,77.00,25.00,88.67,3.00,0.00
SBVT,2016-11-13 15:00,78.80,26.00,83.55,8.00,0.00
SBVT,2016-11-13 16:00,75.20,24.00,88.59,1.00,0.00
SBVT,2016-11-13 17:00,75.20,24.00,88.59,5.00,0.00
SBVT,2016-11-13 18:00,73.40,23.00,94.10,4.00,0.00
SBVT,2016-11-13 19:00,73.40,23.00,94.10,3.00,0.00
SBVT,2016-11-13 20:00,75.20,24.00,88.59,2.00,0.00
SBVT,2016-11-13 20:14,73.40,23.00,94.10,2.00,0.00
SBVT,2016-11-13 21:00,73.40,23.00,94.10,4.00,0.00
SBVT,2016-11-13 22:00,73.40,23.00,94.10,4.00,0.00
SBVT,2016-11-13 23:00,73.40,23.00,94.10,4.00,0.00
SBVT,2016-11-14 00:00,73.40,23.00,94.10,5.00,0.00
SBVT,2016-11-14 01:00,75.20,24.00,94.14,6.00,0.00
SBVT,2016-11-14 02:00,75.20,24.00,88.59,7.00,0.00
SBVT,2016-11-14 03:00,75.20,24.00,88.59,4.00,0.00
SBVT,2016-11-14 04:00,71.60,22.00,94.06,5.00,0.00
SBVT,2016-11-14 05:00,71.60,22.00,88.43,5.00,0.00
SBVT,2016-11-14 06:00,71.60,22.00,88.43,2.00,0.00
SBVT,2016-11-14 07:00,71.60,22.00,88.43,6.00,0.00
SBVT,2016-11-14 08:00,71.60,22.00,88.43,4.00,0.00
SBVT,2016-11-14 09:00,71.60,22.00,94.06,2.00,0.00
SBVT,2016-11-14 10:00,71.60,22.00,94.06,3.00,0.00
SBVT,2016-11-14 11:00,71.60,22.00,94.06,3.00,0.00
SBVT,2016-11-14 11:38,71.60,22.00,94.06,4.00,0.00
SBVT,2016-11-14 12:00,71.60,22.00,94.06,3.00,0.00
SBVT,2016-11-14 12:25,73.40,23.00,88.51,6.00,0.00
SBVT,2016-11-14 13:00,73.40,23.00,88.51,7.00,0.00
SBVT,2016-11-14 14:00,73.40,23.00,88.51,8.00,0.00
SBVT,2016-11-14 15:00,75.20,24.00,83.32,9.00,0.00
SBVT,2016-11-14 16:00,73.40,23.00,88.51,8.00,0.00
SBVT,2016-11-14 17:00,73.40,23.00,88.51,7.00,0.00
SBVT,2016-11-14 17:17,71.60,22.00,94.06,8.00,0.00
SBVT,2016-11-14 18:00,73.40,23.00,88.51,4.00,0.00
SBVT,2016-11-14 19:00,71.60,22.00,94.06,4.00,0.00
SBVT,2016-11-14 20:00,71.60,22.00,94.06,4.00,0.00
SBVT,2016-11-14 21:00,71.60,22.00,94.06,7.00,0.00
SBVT,2016-11-14 22:00,71.60,22.00,94.06,0.00,0.00
SBVT,2016-11-15 00:00,71.60,22.00,94.06,6.00,0.00
SBVT,2016-11-15 01:00,73.40,23.00,88.51,7.00,0.00
SBVT,2016-11-15 02:00,73.40,23.00,88.51,10.00,0.00
SBVT,2016-11-15 02:25,73.40,23.00,88.51,5.00,0.00
SBVT,2016-11-15 03:00,71.60,22.00,94.06,13.00,0.00
SBVT,2016-11-15 04:00,71.60,22.00,94.06,12.00,0.00
SBVT,2016-11-15 05:00,73.40,23.00,88.51,10.00,0.00
SBVT,2016-11-15 07:00,73.40,23.00,88.51,9.00,0.00
SBVT,2016-11-15 08:00,73.40,23.00,88.51,10.00,0.00
SBVT,2016-11-15 09:00,73.40,23.00,88.51,7.00,0.00
SBVT,2016-11-15 10:00,75.20,24.00,88.59,11.00,0.00
SBVT,2016-11-15 11:00,75.20,24.00,88.59,16.00,0.00
SBVT,2016-11-15 12:00,77.00,25.00,83.44,14.00,0.00
SBVT,2016-11-15 13:00,78.80,26.00,83.55,13.00,0.00
SBVT,2016-11-15 14:00,80.60,27.00,78.76,12.00,0.00
SBVT,2016-11-15 15:00,84.20,29.00,74.44,14.00,0.00
SBVT,2016-11-15 16:00,86.00,30.00,70.27,17.00,0.00
SBVT,2016-11-15 17:00,86.00,30.00,66.15,12.00,0.00
SBVT,2016-11-15 18:00,84.20,29.00,74.44,15.00,0.00
SBVT,2016-11-15 19:00,80.60,27.00,83.66,13.00,0.00
SBVT,2016-11-15 20:00,78.80,26.00,88.75,12.00,0.00
SBVT,2016-11-15 21:00,78.80,26.00,83.55,13.00,0.00
SBVT,2016-11-15 22:00,77.00,25.00,94.19,6.00,0.00
SBVT,2016-11-16 00:00,75.20,24.00,94.14,12.00,0.00
SBVT,2016-11-16 03:00,77.00,25.00,88.67,12.00,0.00
SBVT,2016-11-16 04:00,77.00,25.00,88.67,15.00,0.00
SBVT,2016-11-16 05:00,77.00,25.00,88.67,18.00,0.00
SBVT,2016-11-16 06:00,77.00,25.00,83.44,12.00,0.00
SBVT,2016-11-16 07:00,77.00,25.00,88.67,16.00,0.00
SBVT,2016-11-16 08:00,77.00,25.00,83.44,10.00,0.00
SBVT,2016-11-16 09:00,77.00,25.00,88.67,16.00,0.00
SBVT,2016-11-16 10:00,78.80,26.00,83.55,11.00,0.00
SBVT,2016-11-16 11:00,80.60,27.00,78.76,18.00,0.00
SBVT,2016-11-16 12:00,78.80,26.00,83.55,18.00,0.00
SBVT,2016-11-16 13:00,80.60,27.00,83.66,16.00,0.00
SBVT,2016-11-16 14:00,84.20,29.00,74.44,7.00,0.00
SBVT,2016-11-16 15:00,87.80,31.00,62.47,8.00,0.00
SBVT,2016-11-16 16:00,89.60,32.00,55.53,8.00,0.00
SBVT,2016-11-16 17:00,89.60,32.00,55.53,9.00,0.00
SBVT,2016-11-16 18:00,89.60,32.00,55.53,7.00,0.00
SBVT,2016-11-16 19:00,82.40,28.00,74.28,15.00,0.00
SBVT,2016-11-16 20:00,80.60,27.00,78.76,15.00,0.00
SBVT,2016-11-16 21:00,80.60,27.00,78.76,12.00,0.00
SBVT,2016-11-16 22:00,78.80,26.00,83.55,13.00,0.00
SBVT,2016-11-16 23:00,78.80,26.00,83.55,10.00,0.00
SBVT,2016-11-17 00:00,78.80,26.00,83.55,11.00,0.00
SBVT,2016-11-17 01:00,78.80,26.00,83.55,15.00,0.00
SBVT,2016-11-17 02:00,78.80,26.00,83.55,18.00,0.00
SBVT,2016-11-17 03:00,77.00,25.00,88.67,12.00,0.00
SBVT,2016-11-17 04:00,77.00,25.00,88.67,13.00,0.00
SBVT,2016-11-17 05:00,77.00,25.00,83.44,10.00,0.00
SBVT,2016-11-17 06:00,77.00,25.00,83.44,8.00,0.00
SBVT,2016-11-17 07:00,77.00,25.00,83.44,10.00,0.00
SBVT,2016-11-17 08:00,77.00,25.00,83.44,8.00,0.00
SBVT,2016-11-17 09:00,77.00,25.00,88.67,5.00,0.00
SBVT,2016-11-17 10:00,80.60,27.00,78.76,7.00,0.00
SBVT,2016-11-17 11:00,84.20,29.00,74.44,5.00,0.00
SBVT,2016-11-17 12:00,86.00,30.00,70.27,10.00,0.00
SBVT,2016-11-17 13:00,89.60,32.00,62.68,11.00,0.00
SBVT,2016-11-17 14:00,87.80,31.00,66.35,13.00,0.00
SBVT,2016-11-17 15:00,91.40,33.00,59.24,10.00,0.00
SBVT,2016-11-17 16:00,89.60,32.00,62.68,12.00,0.00
SBVT,2016-11-17 17:00,87.80,31.00,66.35,12.00,0.00
SBVT,2016-11-17 18:00,84.20,29.00,74.44,9.00,0.00
SBVT,2016-11-17 19:00,80.60,27.00,83.66,3.00,0.00
SBVT,2016-11-17 20:00,80.60,27.00,88.83,7.00,0.00
SBVT,2016-11-17 21:00,80.60,27.00,83.66,5.00,0.00
SBVT,2016-11-17 22:00,80.60,27.00,88.83,3.00,0.00
SBVT,2016-11-17 23:00,82.40,28.00,83.77,2.00,0.00
SBVT,2016-11-18 00:00,80.60,27.00,83.66,8.00,0.00
SBVT,2016-11-18 01:00,82.40,28.00,83.77,2.00,0.00
SBVT,2016-11-18 02:00,78.80,26.00,94.23,4.00,0.00
SBVT,2016-11-18 03:00,78.80,26.00,88.75,9.00,0.00
SBVT,2016-11-18 04:00,78.80,26.00,83.55,10.00,0.00
SBVT,2016-11-18 05:00,77.00,25.00,83.44,4.00,0.00
SBVT,2016-11-18 06:00,77.00,25.00,83.44,1.00,0.00
SBVT,2016-11-18 07:00,75.20,24.00,88.59,6.00,0.00
SBVT,2016-11-18 08:00,75.20,24.00,94.14,5.00,0.00
SBVT,2016-11-18 09:18,75.20,24.00,94.14,6.00,0.00
SBVT,2016-11-18 10:00,77.00,25.00,94.19,6.00,0.00
SBVT,2016-11-18 11:00,78.80,26.00,88.75,4.00,0.00
SBVT,2016-11-18 12:00,80.60,27.00,83.66,4.00,0.00
SBVT,2016-11-18 13:00,80.60,27.00,83.66,8.00,0.00
SBVT,2016-11-18 14:00,82.40,28.00,78.90,11.00,0.00
SBVT,2016-11-18 15:00,80.60,27.00,83.66,12.00,0.00
SBVT,2016-11-18 16:00,78.80,26.00,88.75,10.00,0.00
SBVT,2016-11-18 16:10,78.80,26.00,88.75,9.00,0.00
SBVT,2016-11-18 17:00,73.40,23.00,94.10,7.00,0.00
SBVT,2016-11-18 18:00,73.40,23.00,94.10,1.00,0.00
SBVT,2016-11-18 19:00,75.20,24.00,94.14,4.00,0.00
SBVT,2016-11-18 21:00,77.00,25.00,88.67,4.00,0.00
SBVT,2016-11-18 21:37,75.20,24.00,83.32,16.00,0.00
SBVT,2016-11-18 22:00,73.40,23.00,83.21,17.00,0.00
SBVT,2016-11-18 23:00,71.60,22.00,88.43,20.00,0.00
SBVT,2016-11-18 23:32,68.00,20.00,93.97,20.00,0.00
SBVT,2016-11-19 00:00,68.00,20.00,88.26,17.00,0.00
SBVT,2016-11-19 01:00,66.20,19.00,82.74,20.00,0.00
SBVT,2016-11-19 03:00,66.20,19.00,88.18,10.00,0.00
SBVT,2016-11-19 04:00,66.20,19.00,88.18,15.00,0.00
SBVT,2016-11-19 05:00,68.00,20.00,82.86,14.00,0.00
SBVT,2016-11-19 06:00,68.00,20.00,77.75,15.00,0.00
SBVT,2016-11-19 07:00,69.80,21.00,68.55,15.00,0.00
SBVT,2016-11-19 08:00,68.00,20.00,68.35,16.00,0.00
SBVT,2016-11-19 09:00,68.00,20.00,68.35,12.00,0.00
SBVT,2016-11-19 10:00,71.60,22.00,64.48,11.00,0.00
SBVT,2016-11-19 11:00,73.40,23.00,60.67,13.00,0.00
SBVT,2016-11-19 12:00,75.20,24.00,57.12,14.00,0.00
SBVT,2016-11-19 13:00,78.80,26.00,47.52,18.00,0.00
SBVT,2016-11-19 14:00,75.20,24.00,60.90,18.00,0.00
SBVT,2016-11-19 15:00,77.00,25.00,57.36,22.00,0.00
SBVT,2016-11-19 16:00,77.00,25.00,53.80,22.00,0.00
SBVT,2016-11-19 17:00,77.00,25.00,61.13,20.00,0.00
SBVT,2016-11-19 18:00,75.20,24.00,60.90,22.00,0.00
SBVT,2016-11-19 19:00,73.40,23.00,60.67,24.00,0.00
SBVT,2016-11-19 20:00,73.40,23.00,56.88,19.00,0.00
SBVT,2016-11-19 21:00,71.60,22.00,56.63,16.00,0.00
SBVT,2016-11-19 22:00,71.60,22.00,60.44,14.00,0.00
SBVT,2016-11-19 23:00,71.60,22.00,60.44,15.00,0.00
SBVT,2016-11-20 00:00,69.80,21.00,64.26,11.00,0.00
SBVT,2016-11-20 01:00,69.80,21.00,64.26,11.00,0.00
SBVT,2016-11-20 02:00,68.00,20.00,68.35,11.00,0.00
SBVT,2016-11-20 03:00,68.00,20.00,64.04,12.00,0.00
SBVT,2016-11-20 04:00,68.00,20.00,64.04,9.00,0.00
SBVT,2016-11-20 05:00,68.00,20.00,59.97,9.00,0.00
SBVT,2016-11-20 06:00,66.20,19.00,63.82,7.00,0.00
SBVT,2016-11-20 07:00,66.20,19.00,63.82,6.00,0.00
SBVT,2016-11-20 08:00,60.80,16.00,82.37,2.00,0.00
SBVT,2016-11-20 09:00,66.20,19.00,68.15,4.00,0.00
SBVT,2016-11-20 10:00,69.80,21.00,56.38,5.00,0.00
SBVT,2016-11-20 11:00,71.60,22.00,53.03,11.00,0.00
SBVT,2016-11-20 12:00,73.40,23.00,53.29,13.00,0.00
SBVT,2016-11-20 13:00,75.20,24.00,50.17,15.00,0.00
SBVT,2016-11-20 14:00,75.20,24.00,53.55,17.00,0.00
SBVT,2016-11-20 15:00,75.20,24.00,57.12,17.00,0.00
SBVT,2016-11-20 16:00,75.20,24.00,57.12,16.00,0.00
SBVT,2016-11-20 17:00,75.20,24.00,60.90,14.00,0.00
SBVT,2016-11-20 18:00,75.20,24.00,60.90,13.00,0.00
SBVT,2016-11-20 19:00,73.40,23.00,68.94,11.00,0.00
SBVT,2016-11-20 20:00,73.40,23.00,64.69,8.00,0.00
SBVT,2016-11-20 21:00,73.40,23.00,64.69,7.00,0.00
SBVT,2016-11-20 22:00,73.40,23.00,64.69,5.00,0.00
SBVT,2016-11-20 23:00,73.40,23.00,64.69,5.00,0.00
SBVT,2016-11-21 00:00,71.60,22.00,68.75,6.00,0.00
SBVT,2016-11-21 02:00,71.60,22.00,68.75,3.00,0.00
SBVT,2016-11-21 04:00,66.20,19.00,88.18,2.00,0.00
SBVT,2016-11-21 05:00,64.40,18.00,93.88,4.00,0.00
SBVT,2016-11-21 06:00,64.40,18.00,88.09,1.00,0.00
SBVT,2016-11-21 07:00,64.40,18.00,88.09,2.00,0.00
SBVT,2016-11-21 08:00,62.60,17.00,93.83,3.00,0.00
SBVT,2016-11-21 09:00,66.20,19.00,88.18,3.00,0.00
SBVT,2016-11-21 10:00,73.40,23.00,68.94,4.00,0.00
SBVT,2016-11-21 11:00,75.20,24.00,60.90,4.00,0.00
SBVT,2016-11-21 12:00,77.00,25.00,57.36,4.00,0.00
SBVT,2016-11-21 13:00,78.80,26.00,57.60,6.00,0.00
SBVT,2016-11-21 14:00,80.60,27.00,54.30,10.00,0.00
SBVT,2016-11-21 15:00,80.60,27.00,57.84,13.00,0.00
SBVT,2016-11-21 16:00,80.60,27.00,57.84,14.00,0.00
SBVT,2016-11-21 17:00,80.60,27.00,57.84,15.00,0.00
SBVT,2016-11-21 18:00,78.80,26.00,65.33,15.00,0.00
SBVT,2016-11-21 19:00,78.80,26.00,65.33,16.00,0.00
SBVT,2016-11-21 20:00,77.00,25.00,65.12,16.00,0.00
SBVT,2016-11-21 22:00,75.20,24.00,73.61,15.00,0.00
SBVT,2016-11-21 23:00,75.20,24.00,78.34,14.00,0.00
SBVT,2016-11-22 00:00,75.20,24.00,73.61,17.00,0.00
SBVT,2016-11-22 01:00,75.20,24.00,73.61,13.00,0.00
SBVT,2016-11-22 02:00,75.20,24.00,73.61,10.00,0.00
SBVT,2016-11-22 03:00,73.40,23.00,78.19,5.00,0.00
SBVT,2016-11-22 04:00,73.40,23.00,78.19,4.00,0.00
SBVT,2016-11-22 05:00,73.40,23.00,78.19,6.00,0.00
SBVT,2016-11-22 06:00,73.40,23.00,78.19,6.00,0.00
SBVT,2016-11-22 07:00,73.40,23.00,78.19,5.00,0.00
SBVT,2016-11-22 08:00,73.40,23.00,78.19,5.00,0.00
SBVT,2016-11-22 09:00,73.40,23.00,83.21,6.00,0.00
SBVT,2016-11-22 10:00,78.80,26.00,69.52,6.00,0.00
SBVT,2016-11-22 11:00,82.40,28.00,61.81,4.00,0.00
SBVT,2016-11-22 12:00,84.20,29.00,58.32,2.00,0.00
SBVT,2016-11-22 13:00,87.80,31.00,55.29,5.00,0.00
SBVT,2016-11-22 14:00,87.80,31.00,58.78,7.00,0.00
SBVT,2016-11-22 15:00,89.60,32.00,55.53,10.00,0.00
SBVT,2016-11-22 16:00,87.80,31.00,55.29,10.00,0.00
SBVT,2016-11-22 17:00,82.40,28.00,69.90,8.00,0.00
SBVT,2016-11-22 18:00,80.60,27.00,74.11,7.00,0.00
SBVT,2016-11-22 19:00,78.80,26.00,78.62,4.00,0.00
SBVT,2016-11-22 20:00,78.80,26.00,78.62,0.00,0.00
SBVT,2016-11-22 21:00,78.80,26.00,78.62,5.00,0.00
SBVT,2016-11-22 22:00,77.00,25.00,88.67,4.00,0.00
SBVT,2016-11-22 23:00,77.00,25.00,73.78,2.00,0.00
SBVT,2016-11-23 00:00,77.00,25.00,83.44,4.00,0.00
SBVT,2016-11-23 01:00,77.00,25.00,83.44,5.00,0.00
SBVT,2016-11-23 02:00,77.00,25.00,83.44,5.00,0.00
SBVT,2016-11-23 03:00,77.00,25.00,78.48,3.00,0.00
SBVT,2016-11-23 04:00,73.40,23.00,83.21,2.00,0.00
SBVT,2016-11-23 05:00,73.40,23.00,78.19,0.00,0.00
SBVT,2016-11-23 06:00,71.60,22.00,88.43,3.00,0.00
SBVT,2016-11-23 07:00,71.60,22.00,88.43,3.00,0.00
SBVT,2016-11-23 08:00,71.60,22.00,88.43,4.00,0.00
SBVT,2016-11-23 10:00,71.60,22.00,88.43,6.00,0.00
SBVT,2016-11-23 11:00,69.80,21.00,94.01,4.00,0.00
SBVT,2016-11-23 12:00,73.40,23.00,88.51,3.00,0.00
SBVT,2016-11-23 13:00,73.40,23.00,88.51,4.00,0.00
SBVT,2016-11-23 14:00,73.40,23.00,88.51,3.00,0.00
SBVT,2016-11-23 15:00,75.20,24.00,88.59,9.00,0.00
SBVT,2016-11-23 16:00,73.40,23.00,88.51,10.00,0.00
SBVT,2016-11-23 17:00,75.20,24.00,83.32,7.00,0.00
SBVT,2016-11-23 18:00,73.40,23.00,88.51,8.00,0.00
SBVT,2016-11-23 19:00,73.40,23.00,94.10,7.00,0.00
SBVT,2016-11-23 20:00,73.40,23.00,94.10,8.00,0.00
SBVT,2016-11-23 21:00,73.40,23.00,94.10,6.00,0.00
SBVT,2016-11-23 22:00,73.40,23.00,94.10,5.00,0.00
SBVT,2016-11-23 23:00,73.40,23.00,94.10,5.00,0.00
SBVT,2016-11-24 00:00,73.40,23.00,94.10,4.00,0.00
SBVT,2016-11-24 02:00,75.20,24.00,88.59,2.00,0.00
SBVT,2016-11-24 03:00,75.20,24.00,88.59,4.00,0.00
SBVT,2016-11-24 04:00,73.40,23.00,94.10,5.00,0.00
SBVT,2016-11-24 05:00,73.40,23.00,94.10,2.00,0.00
SBVT,2016-11-24 06:00,73.40,23.00,94.10,0.00,0.00
SBVT,2016-11-24 08:00,73.40,23.00,94.10,2.00,0.00
SBVT,2016-11-24 10:00,75.20,24.00,88.59,4.00,0.00
SBVT,2016-11-24 11:00,77.00,25.00,88.67,2.00,0.00
SBVT,2016-11-24 12:00,78.80,26.00,83.55,3.00,0.00
SBVT,2016-11-24 13:00,78.80,26.00,83.55,5.00,0.00
SBVT,2016-11-24 14:00,80.60,27.00,78.76,5.00,0.00
SBVT,2016-11-24 15:00,77.00,25.00,88.67,4.00,0.00
SBVT,2016-11-24 16:00,77.00,25.00,88.67,10.00,0.00
SBVT,2016-11-24 17:00,78.80,26.00,83.55,6.00,0.00
SBVT,2016-11-24 18:00,80.60,27.00,69.71,10.00,0.00
SBVT,2016-11-24 19:00,78.80,26.00,78.62,8.00,0.00
SBVT,2016-11-24 20:00,77.00,25.00,83.44,4.00,0.00
